State,District,Year,Crop,Area,Production,Ratio,Avg Month Temp,annual-min,annual-max,min-temp,max-temp,month,week
Maharashtra,Ratnagiri,1905,Rice,89333,861309,9.641554633,18.08,26.35,28.99,19.65,16.51,december,one 
Maharashtra,Ratnagiri,1905,Rice,63919,626362,9.7993085,25.16,17.79,15.97,22.6,27.72,december,two 
Maharashtra,Ratnagiri,1905,Rice,76896,888016,11.54827299,25.1,20.58,18.07,26,24.2,december,three
Maharashtra,Ratnagiri,1905,Rice,81685,620579,7.597221032,15.635,28.17,24.87,15.43,15.84,december,four
Maharashtra,Ratnagiri,1906,Rice,85905,213956,2.490611722,24.125,20.36,18.23,27.45,20.8,january ,one 
Maharashtra,Ratnagiri,1906,Rice,97877,466187,4.76298824,20.58,18.26,25.52,17.44,23.72,january ,two 
Maharashtra,Ratnagiri,1906,Rice,96047,847564,8.824471353,24.895,25.75,29.78,24.76,25.03,january ,three
Maharashtra,Ratnagiri,1906,Rice,93264,702156,7.528692743,22.775,29.55,25.09,19.92,25.63,january ,four
Maharashtra,Ratnagiri,1906,Rice,63080,673340,10.67438174,24.215,18.08,19.24,26.11,22.32,february ,one 
Maharashtra,Ratnagiri,1906,Rice,91059,977838,10.7385102,28.55,17.07,29.84,29.95,27.15,february ,two 
Maharashtra,Ratnagiri,1906,Rice,55664,334237,6.004545128,25.755,25.5,27,28.18,23.33,february ,three
Maharashtra,Ratnagiri,1906,Rice,65029,737899,11.3472297,21.745,18.62,24.95,22.78,20.71,february ,four
Maharashtra,Ratnagiri,1906,Rice,68495,599452,8.751762902,20.395,24.29,20.06,16.61,24.18,march ,one 
Maharashtra,Ratnagiri,1906,Rice,97227,847442,8.716117951,16.78,17.07,18.43,17.45,16.11,march ,two 
Maharashtra,Ratnagiri,1906,Rice,68077,505047,7.418761109,17.755,16.83,24.18,18.45,17.06,march ,three
Maharashtra,Ratnagiri,1906,Rice,80554,247534,3.072895201,23.5,16.76,23.38,24.3,22.7,march ,four
Maharashtra,Ratnagiri,1906,Rice,99070,368544,3.720036338,19.03,18.35,22.17,21.23,16.83,april,one 
Maharashtra,Ratnagiri,1906,Rice,72317,294900,4.077879337,17.515,23.24,16.1,17.81,17.22,april,two 
Maharashtra,Ratnagiri,1906,Rice,70419,913131,12.96711115,25.125,19.34,17.61,26.53,23.72,april,three
Maharashtra,Ratnagiri,1906,Rice,73826,954729,12.93215127,24.69,19.26,23.83,27.78,21.6,april,four
Maharashtra,Ratnagiri,1906,Rice,72334,299546,4.141150773,21,17.25,23.8,16.92,25.08,may,one 
Maharashtra,Ratnagiri,1906,Rice,78903,569690,7.220131047,21.5,18.28,16.19,23.29,19.71,may,two 
Maharashtra,Ratnagiri,1906,Rice,70536,615066,8.719887717,25.465,18.69,16.21,27.4,23.53,may,three
Maharashtra,Ratnagiri,1906,Rice,72438,401432,5.54173224,28.015,20.81,23.1,29.48,26.55,may,four
Maharashtra,Ratnagiri,1906,Rice,76316,387138,5.072828765,22.795,25.95,29.32,16.1,29.49,june,one 
Maharashtra,Ratnagiri,1906,Rice,51268,540669,10.54593509,16.68,29.2,27.37,17.46,15.9,june,two 
Maharashtra,Ratnagiri,1906,Rice,77171,466148,6.040455612,26.83,24.08,17.62,27.05,26.61,june,three
Maharashtra,Ratnagiri,1906,Rice,53552,533375,9.959945474,23.36,19.32,29.54,17.4,29.32,june,four
Maharashtra,Ratnagiri,1906,Rice,95580,755414,7.90347353,19.595,29.4,20.75,22.78,16.41,july,one 
Maharashtra,Ratnagiri,1906,Rice,96843,803109,8.29289675,17.59,21.23,24.05,19.79,15.39,july,two 
Maharashtra,Ratnagiri,1906,Rice,83858,407247,4.85638818,24.12,21.04,29.46,28.85,19.39,july,three
Maharashtra,Ratnagiri,1906,Rice,94183,404512,4.294957689,19.275,27.24,15.51,20.24,18.31,july,four
Maharashtra,Ratnagiri,1906,Rice,89976,552735,6.14313817,17.6,28.57,20.4,16.16,19.04,august,one 
Maharashtra,Ratnagiri,1906,Rice,64369,747722,11.6161817,24.365,24.2,29.39,26.16,22.57,august,two 
Maharashtra,Ratnagiri,1906,Rice,73472,683163,9.298276895,29.29,24.16,15.15,28.82,29.76,august,three
Maharashtra,Ratnagiri,1906,Rice,66687,770777,11.55812977,24.035,29.65,19.65,25.11,22.96,august,four
Maharashtra,Ratnagiri,1906,Rice,90381,756786,8.373286421,19.17,24.5,17.2,17.11,21.23,september,one 
Maharashtra,Ratnagiri,1906,Rice,84278,333578,3.958067349,28.115,23.86,22.76,28.29,27.94,september,two 
Maharashtra,Ratnagiri,1906,Rice,84042,271986,3.236310416,21.6,21.87,26.18,23.75,19.45,september,three
Maharashtra,Ratnagiri,1906,Rice,91550,795839,8.692943747,26.79,19.22,22.28,29.14,24.44,september,four
Maharashtra,Ratnagiri,1906,Rice,68159,294792,4.325063455,26.31,28.72,22.32,28.29,24.33,october,one 
Maharashtra,Ratnagiri,1906,Rice,58645,663625,11.31596897,22.385,20.82,25.64,16.93,27.84,october,two 
Maharashtra,Ratnagiri,1906,Rice,59939,901705,15.04371111,21.2,22.46,18.59,16.38,26.02,october,three
Maharashtra,Ratnagiri,1906,Rice,78064,653291,8.368659049,19.895,17.89,15.24,22.5,17.29,october,four
Maharashtra,Ratnagiri,1906,Rice,66024,399861,6.05629771,19.78,29.74,19.5,22.17,17.39,november,one 
Maharashtra,Ratnagiri,1906,Rice,77268,837553,10.8395843,24,24.39,19.05,27.47,20.53,november,two 
Maharashtra,Ratnagiri,1906,Rice,68141,511168,7.501621637,25.81,19.06,18.79,27.97,23.65,november,three
Maharashtra,Ratnagiri,1906,Rice,84290,665757,7.89841025,18.185,28.09,27.2,20.93,15.44,november,four
Maharashtra,Ratnagiri,1906,Rice,62770,850694,13.55255695,24.7,20.27,17.69,28.4,21,december,one 
Maharashtra,Ratnagiri,1906,Rice,82079,333009,4.057176623,20.42,26.19,18.74,25.33,15.51,december,two 
Maharashtra,Ratnagiri,1906,Rice,76578,230333,3.00782209,21.585,15.02,25.14,25.88,17.29,december,three
Maharashtra,Ratnagiri,1906,Rice,80383,782827,9.73871341,18.965,16.59,29.02,19.29,18.64,december,four
Maharashtra,Ratnagiri,1907,Rice,92032,420847,4.572833362,17.46,25.43,29.34,19.12,15.8,january ,one 
Maharashtra,Ratnagiri,1907,Rice,53682,968746,18.0460117,16.185,23.49,29.5,15.63,16.74,january ,two 
Maharashtra,Ratnagiri,1907,Rice,82390,505196,6.131763564,20.96,27.27,22.36,26.54,15.38,january ,three
Maharashtra,Ratnagiri,1907,Rice,84603,314678,3.719466213,21.21,19.05,26.97,24.82,17.6,january ,four
Maharashtra,Ratnagiri,1907,Rice,86910,207795,2.390921643,26.68,15.53,24.43,26.8,26.56,february ,one 
Maharashtra,Ratnagiri,1907,Rice,84961,962560,11.3294335,25.45,21.61,21.41,29.42,21.48,february ,two 
Maharashtra,Ratnagiri,1907,Rice,61985,583917,9.420295233,20.285,15.51,17.83,16.73,23.84,february ,three
Maharashtra,Ratnagiri,1907,Rice,52548,487818,9.283283855,24.22,24.57,27.75,28.46,19.98,february ,four
Maharashtra,Ratnagiri,1907,Rice,93081,351009,3.771005898,17.205,21.16,23.64,15.74,18.67,march ,one 
Maharashtra,Ratnagiri,1907,Rice,88304,670809,7.596586791,20.825,29.36,24.03,26.19,15.46,march ,two 
Maharashtra,Ratnagiri,1907,Rice,81174,646214,7.960849533,17.13,29.29,15.72,16.43,17.83,march ,three
Maharashtra,Ratnagiri,1907,Rice,77273,938818,12.14936653,20.135,15.52,16.45,17.71,22.56,march ,four
Maharashtra,Ratnagiri,1907,Rice,56115,862007,15.36143634,17.845,15.28,15.33,18.64,17.05,april,one 
Maharashtra,Ratnagiri,1907,Rice,69339,639445,9.222010701,18.845,16.91,25.76,17.89,19.8,april,two 
Maharashtra,Ratnagiri,1907,Rice,92320,732402,7.933297227,26.015,15.65,17.8,29.43,22.6,april,three
Maharashtra,Ratnagiri,1907,Rice,57514,443684,7.714365198,21.24,25.24,28.81,22.77,19.71,april,four
Maharashtra,Ratnagiri,1907,Rice,66582,710829,10.67599351,21.435,22.46,21.55,17.09,25.78,may,one 
Maharashtra,Ratnagiri,1907,Rice,54740,486754,8.892108148,19.145,26.28,21.03,22.78,15.51,may,two 
Maharashtra,Ratnagiri,1907,Rice,53495,522401,9.765417329,18.99,28.2,15.08,18.65,19.33,may,three
Maharashtra,Ratnagiri,1907,Rice,60824,377953,6.21387939,27.3,17.01,18.54,29.4,25.2,may,four
Maharashtra,Ratnagiri,1907,Rice,55536,409222,7.368589744,25.33,24.15,29.77,25.46,25.2,june,one 
Maharashtra,Ratnagiri,1907,Rice,89244,434240,4.865761284,22.645,20.05,22.53,19.32,25.97,june,two 
Maharashtra,Ratnagiri,1907,Rice,75380,684712,9.083470417,22.56,20.99,17.11,27.48,17.64,june,three
Maharashtra,Ratnagiri,1907,Rice,81909,809226,9.879573673,17.78,22.68,18.66,16.82,18.74,june,four
Maharashtra,Ratnagiri,1907,Rice,52745,979123,18.56333302,23.445,27.31,22,25.67,21.22,july,one 
Maharashtra,Ratnagiri,1907,Rice,87058,526566,6.048450458,22.83,28.22,25.21,18.36,27.3,july,two 
Maharashtra,Ratnagiri,1907,Rice,79089,497531,6.290773685,18.31,20.13,29,19.3,17.32,july,three
Maharashtra,Ratnagiri,1907,Rice,62117,970284,15.62026498,24.09,24.69,15.69,19.22,28.96,july,four
Maharashtra,Ratnagiri,1907,Rice,95410,536550,5.623624358,19.945,22.18,19.67,22.56,17.33,august,one 
Maharashtra,Ratnagiri,1907,Rice,77906,896772,11.51094909,25.835,24.55,19.77,25.06,26.61,august,two 
Maharashtra,Ratnagiri,1907,Rice,73350,376538,5.133442399,27.75,22.3,20.87,28.18,27.32,august,three
Maharashtra,Ratnagiri,1907,Rice,63816,617691,9.679249718,22.065,24,22.85,25.74,18.39,august,four
Maharashtra,Ratnagiri,1907,Rice,75653,914990,12.09456334,22.725,25.18,17.14,18.47,26.98,september,one 
Maharashtra,Ratnagiri,1907,Rice,98915,969291,9.799231664,21.485,15.9,18.21,25.35,17.62,september,two 
Maharashtra,Ratnagiri,1907,Rice,85259,581589,6.821438206,18.885,26.89,21.54,16.87,20.9,september,three
Maharashtra,Ratnagiri,1907,Rice,75521,321697,4.259702599,28.65,27.71,25.17,27.57,29.73,september,four
Maharashtra,Ratnagiri,1907,Rice,84907,736647,8.67592778,22.575,16.69,17.91,27.81,17.34,october,one 
Maharashtra,Ratnagiri,1907,Rice,51876,964086,18.58443211,24.295,18.04,19.92,21.81,26.78,october,two 
Maharashtra,Ratnagiri,1907,Rice,96678,417009,4.3133805,18.51,18.98,29.23,18.15,18.87,october,three
Maharashtra,Ratnagiri,1907,Rice,53611,463135,8.638805469,29.025,29.3,25.74,28.83,29.22,october,four
Maharashtra,Ratnagiri,1907,Rice,72790,787082,10.81305124,22.17,18.31,27.23,22.18,22.16,november,one 
Maharashtra,Ratnagiri,1907,Rice,92432,690191,7.467013588,26.265,28.21,28.27,26.96,25.57,november,two 
Maharashtra,Ratnagiri,1907,Rice,65343,814164,12.45985033,26.51,17.94,26.46,23.6,29.42,november,three
Maharashtra,Ratnagiri,1907,Rice,59972,909966,15.17318082,19.605,18.68,24.41,21.29,17.92,november,four
Maharashtra,Ratnagiri,1907,Rice,53438,951078,17.79778435,22.025,16.72,24.92,22.72,21.33,december,one 
Maharashtra,Ratnagiri,1907,Rice,76017,744835,9.798268808,19.5,17.89,21.33,18.58,20.42,december,two 
Maharashtra,Ratnagiri,1907,Rice,76695,375674,4.898285416,16.935,26.85,17.58,15.4,18.47,december,three
Maharashtra,Ratnagiri,1907,Rice,50434,786816,15.60090415,23.43,25.62,19.41,29.53,17.33,december,four
Maharashtra,Ratnagiri,1908,Rice,61524,532503,8.655207724,17.775,18.5,21.28,17.02,18.53,january ,one 
Maharashtra,Ratnagiri,1908,Rice,83643,279536,3.342013079,17.7,17.71,20.67,19.71,15.69,january ,two 
Maharashtra,Ratnagiri,1908,Rice,64380,978241,15.19479652,23.32,24.16,19.6,22.14,24.5,january ,three
Maharashtra,Ratnagiri,1908,Rice,89797,805202,8.966914262,22.74,25.35,16.36,19.44,26.04,january ,four
Maharashtra,Ratnagiri,1908,Rice,97826,313113,3.200713512,21.555,21.7,20.73,27.8,15.31,february ,one 
Maharashtra,Ratnagiri,1908,Rice,66583,865776,13.00295871,25.79,20.82,17.03,24.68,26.9,february ,two 
Maharashtra,Ratnagiri,1908,Rice,64989,766999,11.80198187,29.27,20.63,15.11,29.08,29.46,february ,three
Maharashtra,Ratnagiri,1908,Rice,99377,583876,5.875363515,23.865,17.89,17.11,21.41,26.32,february ,four
Maharashtra,Ratnagiri,1908,Rice,88088,856802,9.726659704,24.04,29.21,16.14,24.21,23.87,march ,one 
Maharashtra,Ratnagiri,1908,Rice,62433,982425,15.73566864,18.56,17.99,16.94,18.37,18.75,march ,two 
Maharashtra,Ratnagiri,1908,Rice,61338,895237,14.59514493,18.875,16.9,18.69,18.19,19.56,march ,three
Maharashtra,Ratnagiri,1908,Rice,51891,711615,13.71364977,21.94,15.68,19.59,22.33,21.55,march ,four
Maharashtra,Ratnagiri,1908,Rice,84399,711347,8.428381853,22.565,17.32,28.33,18.99,26.14,april,one 
Maharashtra,Ratnagiri,1908,Rice,63252,915050,14.46673623,22.27,21.87,29.73,23.01,21.53,april,two 
Maharashtra,Ratnagiri,1908,Rice,83553,348922,4.176055917,21.21,28.85,25.42,21.28,21.14,april,three
Maharashtra,Ratnagiri,1908,Rice,90740,631386,6.95818823,18.74,21.46,22.49,22.34,15.14,april,four
Maharashtra,Ratnagiri,1908,Rice,69098,874044,12.64933862,23.275,22.99,16.47,18.42,28.13,may,one 
Maharashtra,Ratnagiri,1908,Rice,64485,641435,9.947041948,18.63,19.5,29.54,20.48,16.78,may,two 
Maharashtra,Ratnagiri,1908,Rice,62090,216417,3.485537124,23.94,22.93,25.62,18.9,28.98,may,three
Maharashtra,Ratnagiri,1908,Rice,67299,836132,12.42413706,18.94,16.66,17.8,18.08,19.8,may,four
Maharashtra,Ratnagiri,1908,Rice,71093,633057,8.904631961,24.255,21.42,15.28,25.41,23.1,june,one 
Maharashtra,Ratnagiri,1908,Rice,86418,530939,6.143847347,19.31,23.38,22.42,21.01,17.61,june,two 
Maharashtra,Ratnagiri,1908,Rice,97246,311844,3.206754005,18.69,29.13,25.4,17.14,20.24,june,three
Maharashtra,Ratnagiri,1908,Rice,69959,325248,4.649123058,19.92,29.48,29.09,22.98,16.86,june,four
Maharashtra,Ratnagiri,1908,Rice,81398,568662,6.986191307,27.31,20.37,17.28,29.23,25.39,july,one 
Maharashtra,Ratnagiri,1908,Rice,99657,308540,3.096019346,20.655,25.66,25.66,20.63,20.68,july,two 
Maharashtra,Ratnagiri,1908,Rice,60509,773514,12.7834537,24.715,27.71,25.24,27.3,22.13,july,three
Maharashtra,Ratnagiri,1908,Rice,92229,977355,10.59704648,22.445,28.3,21.31,19.91,24.98,july,four
Maharashtra,Ratnagiri,1908,Rice,68057,250165,3.67581586,20.83,17.15,19.94,22.3,19.36,august,one 
Maharashtra,Ratnagiri,1908,Rice,84024,458544,5.457297915,20.07,24,18.86,18.82,21.32,august,two 
Maharashtra,Ratnagiri,1908,Rice,75021,592282,7.894882766,20.885,28.37,17.63,15.41,26.36,august,three
Maharashtra,Ratnagiri,1908,Rice,67194,562566,8.372265381,22.8,15.68,22.46,18.92,26.68,august,four
Maharashtra,Ratnagiri,1908,Rice,76956,780669,10.14435522,23.385,29.41,27.25,29.85,16.92,september,one 
Maharashtra,Ratnagiri,1908,Rice,93103,628702,6.752757698,25.235,19.49,19.62,25.24,25.23,september,two 
Maharashtra,Ratnagiri,1908,Rice,69610,805529,11.57202988,28.985,24.96,26.21,28.64,29.33,september,three
Maharashtra,Ratnagiri,1908,Rice,56151,211405,3.764937401,24.47,15.09,24.02,28.77,20.17,september,four
Maharashtra,Ratnagiri,1908,Rice,71439,957278,13.39993561,19.88,28.8,24.67,21.24,18.52,october,one 
Maharashtra,Ratnagiri,1908,Rice,67703,882757,13.03866889,17.145,21.07,22.93,18.25,16.04,october,two 
Maharashtra,Ratnagiri,1908,Rice,74744,452300,6.051321845,29.32,28.42,15.91,29.39,29.25,october,three
Maharashtra,Ratnagiri,1908,Rice,66117,243825,3.687780752,27.235,23.74,26.43,28.46,26.01,october,four
Maharashtra,Ratnagiri,1908,Rice,84671,217453,2.568211076,20.995,18.94,19.89,17.42,24.57,november,one 
Maharashtra,Ratnagiri,1908,Rice,87300,908679,10.40869416,21.99,21.32,28.22,27.34,16.64,november,two 
Maharashtra,Ratnagiri,1908,Rice,80449,824307,10.24632997,27.185,19.78,17.45,26.2,28.17,november,three
Maharashtra,Ratnagiri,1908,Rice,77351,527059,6.813861489,21.94,27.14,18.54,27.23,16.65,november,four
Maharashtra,Ratnagiri,1908,Rice,72813,909989,12.49761718,22.21,26.67,24.94,28.45,15.97,december,one 
Maharashtra,Ratnagiri,1908,Rice,63555,778896,12.25546377,19.7,28.95,23.9,22.28,17.12,december,two 
Maharashtra,Ratnagiri,1908,Rice,76414,501585,6.564045855,18.83,27.54,25.99,16.04,21.62,december,three
Maharashtra,Ratnagiri,1908,Rice,77588,608185,7.838647729,19.88,23.25,23.9,24.16,15.6,december,four
Maharashtra,Ratnagiri,1909,Rice,81942,536345,6.545422372,20.1,17.23,19.21,18.64,21.56,january ,one 
Maharashtra,Ratnagiri,1909,Rice,84102,684182,8.135145419,25.715,29.46,28.93,26.11,25.32,january ,two 
Maharashtra,Ratnagiri,1909,Rice,56746,570336,10.05068199,21.895,29.64,23.13,23.15,20.64,january ,three
Maharashtra,Ratnagiri,1909,Rice,94605,918822,9.712192802,20.745,21.73,23.26,19.23,22.26,january ,four
Maharashtra,Ratnagiri,1909,Rice,68492,633736,9.252701045,22.125,15.3,18.04,18.18,26.07,february ,one 
Maharashtra,Ratnagiri,1909,Rice,76580,841960,10.99451554,24.045,24.93,16.5,19.9,28.19,february ,two 
Maharashtra,Ratnagiri,1909,Rice,74189,924651,12.46345146,22.395,25.29,17.23,26.51,18.28,february ,three
Maharashtra,Ratnagiri,1909,Rice,61412,820998,13.36869016,22.4,24.88,18.26,22.66,22.14,february ,four
Maharashtra,Ratnagiri,1909,Rice,71382,725352,10.16155333,22.75,28.84,15.09,25.47,20.03,march ,one 
Maharashtra,Ratnagiri,1909,Rice,83244,971191,11.66679881,23.675,26.21,22.49,18.57,28.78,march ,two 
Maharashtra,Ratnagiri,1909,Rice,92393,637298,6.897687054,18.695,18.34,29.23,15.57,21.82,march ,three
Maharashtra,Ratnagiri,1909,Rice,90237,949629,10.52372087,27.025,27.38,21.45,27.69,26.36,march ,four
Maharashtra,Ratnagiri,1909,Rice,78245,874724,11.1792958,26.365,15.26,17.69,28.18,24.55,april,one 
Maharashtra,Ratnagiri,1909,Rice,94242,393054,4.170688228,19.32,27.09,15.08,20.24,18.4,april,two 
Maharashtra,Ratnagiri,1909,Rice,93159,933431,10.01976191,23.435,29.92,15.59,18.87,28,april,three
Maharashtra,Ratnagiri,1909,Rice,87479,466516,5.332891322,22.855,19.33,17.62,16.59,29.12,april,four
Maharashtra,Ratnagiri,1909,Rice,71760,482676,6.726254181,22.155,15.79,25.53,19.18,25.13,may,one 
Maharashtra,Ratnagiri,1909,Rice,68833,942433,13.69158688,26.04,16.18,17.24,28.96,23.12,may,two 
Maharashtra,Ratnagiri,1909,Rice,64192,627663,9.777900673,28.87,19.5,22.01,28.17,29.57,may,three
Maharashtra,Ratnagiri,1909,Rice,57226,221517,3.870915318,24.27,20.27,17.5,24.52,24.02,may,four
Maharashtra,Ratnagiri,1909,Rice,85151,275164,3.231482895,19.42,26.49,28.98,19.16,19.68,june,one 
Maharashtra,Ratnagiri,1909,Rice,80166,425968,5.313574333,20.585,27.8,19.26,21.59,19.58,june,two 
Maharashtra,Ratnagiri,1909,Rice,99846,811735,8.12987,26.135,17.75,18.13,23.43,28.84,june,three
Maharashtra,Ratnagiri,1909,Rice,92420,547898,5.928348842,23.03,23.32,15.21,28.14,17.92,june,four
Maharashtra,Ratnagiri,1909,Rice,87659,307462,3.50747784,19.065,15.11,23.97,16.88,21.25,july,one 
Maharashtra,Ratnagiri,1909,Rice,57794,959034,16.5940063,21.805,26.08,16.18,25.32,18.29,july,two 
Maharashtra,Ratnagiri,1909,Rice,94070,365753,3.888093973,22.46,15.08,23.77,16.31,28.61,july,three
Maharashtra,Ratnagiri,1909,Rice,51507,850345,16.50930941,25.55,21.09,20.05,25.05,26.05,july,four
Maharashtra,Ratnagiri,1909,Rice,81627,796576,9.758731792,21.565,19.6,22.94,20.22,22.91,august,one 
Maharashtra,Ratnagiri,1909,Rice,53876,525883,9.760988195,26.05,16.45,23.09,23.12,28.98,august,two 
Maharashtra,Ratnagiri,1909,Rice,91633,328670,3.586808246,27.095,28.78,27.83,25.26,28.93,august,three
Maharashtra,Ratnagiri,1909,Rice,55936,345341,6.173859411,19.085,22.33,26.68,21.58,16.59,august,four
Maharashtra,Ratnagiri,1909,Rice,95549,881414,9.22473286,26.51,20.41,18.9,29.97,23.05,september,one 
Maharashtra,Ratnagiri,1909,Rice,86636,450408,5.198854979,21.72,26.17,27.94,27.82,15.62,september,two 
Maharashtra,Ratnagiri,1909,Rice,69129,321416,4.649510336,21.91,25.84,27.85,16.47,27.35,september,three
Maharashtra,Ratnagiri,1909,Rice,99600,939433,9.432058233,24.12,16.69,21.42,19.77,28.47,september,four
Maharashtra,Ratnagiri,1909,Rice,56445,327413,5.800566924,25.43,26.31,15.06,28.62,22.24,october,one 
Maharashtra,Ratnagiri,1909,Rice,91660,229178,2.500305477,24.74,23.33,22.91,23.82,25.66,october,two 
Maharashtra,Ratnagiri,1909,Rice,54186,555598,10.25353412,21.925,20.38,29.5,22.35,21.5,october,three
Maharashtra,Ratnagiri,1909,Rice,87026,485292,5.576402454,19.725,27.13,16.94,18.3,21.15,october,four
Maharashtra,Ratnagiri,1909,Rice,71173,379951,5.338414848,20.385,29.52,19.08,19.77,21,november,one 
Maharashtra,Ratnagiri,1909,Rice,73450,810594,11.03599728,24.745,21.62,22.27,28.58,20.91,november,two 
Maharashtra,Ratnagiri,1909,Rice,98797,515752,5.220320455,26.575,23.59,28.79,29.31,23.84,november,three
Maharashtra,Ratnagiri,1909,Rice,61179,310081,5.068422171,27.95,23.94,16.49,28.55,27.35,november,four
Maharashtra,Ratnagiri,1909,Rice,99532,715082,7.184443194,20.895,20.39,20.89,22.93,18.86,december,one 
Maharashtra,Ratnagiri,1909,Rice,73536,756959,10.29372008,28.09,15.92,20.88,28.23,27.95,december,two 
Maharashtra,Ratnagiri,1909,Rice,94021,761983,8.104391572,19.25,15.33,19.83,20.06,18.44,december,three
Maharashtra,Ratnagiri,1909,Rice,78763,377234,4.789482371,24.16,16.09,26.15,20.6,27.72,december,four
Maharashtra,Ratnagiri,1910,Rice,76252,838082,10.99095106,24.99,25.37,16.6,22.52,27.46,january ,one 
Maharashtra,Ratnagiri,1910,Rice,55608,365586,6.574341821,24.495,16.06,18.34,23.57,25.42,january ,two 
Maharashtra,Ratnagiri,1910,Rice,76732,997411,12.9986316,26.965,17.64,16.34,24.96,28.97,january ,three
Maharashtra,Ratnagiri,1910,Rice,55043,964120,17.51576041,22.085,21.68,27.6,21.09,23.08,january ,four
Maharashtra,Ratnagiri,1910,Rice,83345,478162,5.7371408,24.21,20.96,20.02,28.07,20.35,february ,one 
Maharashtra,Ratnagiri,1910,Rice,73060,817495,11.18936491,22.16,22.47,21.08,25.87,18.45,february ,two 
Maharashtra,Ratnagiri,1910,Rice,87478,413914,4.731635383,21.515,26.09,28.46,16.5,26.53,february ,three
Maharashtra,Ratnagiri,1910,Rice,94605,271362,2.868368479,20.79,26.54,19.04,23.58,18,february ,four
Maharashtra,Ratnagiri,1910,Rice,56846,981874,17.27252577,21.435,25.27,23.34,27.18,15.69,march ,one 
Maharashtra,Ratnagiri,1910,Rice,98506,208764,2.119302378,22.865,27.17,15.02,22.89,22.84,march ,two 
Maharashtra,Ratnagiri,1910,Rice,88983,374385,4.20737669,22.945,18.56,20.74,17.29,28.6,march ,three
Maharashtra,Ratnagiri,1910,Rice,75250,856231,11.37848505,24.3,20.52,19.09,23.95,24.65,march ,four
Maharashtra,Ratnagiri,1910,Rice,72926,286574,3.929654718,19.37,19.1,18.16,15.21,23.53,april,one 
Maharashtra,Ratnagiri,1910,Rice,58646,441105,7.521484841,21.08,17.06,16.35,25.4,16.76,april,two 
Maharashtra,Ratnagiri,1910,Rice,95177,527101,5.5381132,23.115,15.16,29.88,19.6,26.63,april,three
Maharashtra,Ratnagiri,1910,Rice,70662,606911,8.588930401,17.455,28.91,28.22,18.12,16.79,april,four
Maharashtra,Ratnagiri,1910,Rice,90563,738562,8.155228957,23.22,19.63,28.85,28.01,18.43,may,one 
Maharashtra,Ratnagiri,1910,Rice,54569,612223,11.21924536,21.335,18.9,15.3,18.89,23.78,may,two 
Maharashtra,Ratnagiri,1910,Rice,70029,936303,13.37021805,23.27,21.48,16.88,21.46,25.08,may,three
Maharashtra,Ratnagiri,1910,Rice,55251,942078,17.05087691,21.44,24.81,18.62,19.63,23.25,may,four
